reaction	linear_coefficient
TFFE	[0.001118221609000498, 0.02705550994700421, 0.001816432515888483, 0.007902699822787925, 0.000642372015225494, 0.023941259389245458]
THD2pp	[0.022176286590291545, 0.030586679307830936, 0.03878348755260894, 0.03968227562111614, 0.017356935556755094, 0.03445140223239655]
THDPS	[0.015665192212224868, 0.02705550994700421, 0.02202346523612547, 0.03968227562111614, 0.012715274973914262, 0.023941259389245458]
THFL	[0.016269721763858075, 0.02705550994700421, 0.02510506817658355, 0.03968227562111614, 0.008987381425763904, 0.023941259389245458]
THIORDXi	[0.022176286590291545, 0.02705550994700421, 0.03294757294047079, 0.03968227562111614, 0.017356935556755094, 0.023941259389245458]
THMabcpp	[0.022176286590291545, 0.02705550994700421, 0.03294757294047079, 0.03968227562111614, 0.017356935556755094, 0.023941259389245458]
THMDtex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
THMtex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
THRabcpp	[0.006681423938587094, 0.02705550994700421, 0.01777255841312203, 0.03968227562111614, 0.005071383157294035, 0.023941259389245458]
THRD_L	[0.030793735548665994, 0.030694042442541272, 0.044215878506934266, 0.04338237191580215, 0.020136861211975058, 0.04216105346861827]
THRPtex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
THRS	[0.022176286590291545, 0.02705550994700421, 0.03294757294047079, 0.03968227562111614, 0.017356935556755094, 0.023941259389245458]
THRt1rpp	[0.012719067182113674, 0.02705550994700421, 0.00989193745471737, 0.03968227562111614, 0.004336064705135938, 0.023941259389245458]
THRt2pp	[0.022176286590291545, 0.02705550994700421, 0.03294757294047079, 0.03968227562111614, 0.013091484414553288, 0.023941259389245458]
THRtex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
THYMtex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
THZPSN	[0.02597280368121131, 0.042270314555720244, 0.03674938600693108, 0.03968227562111614, 0.017356935556755094, 0.03837512877877092]
TKT1	[0.022176286590291545, 0.02705550994700421, 0.03294757294047079, 0.03968227562111614, 0.017356935556755094, 0.023941259389245458]
TKT2	[0.022176286590291545, 0.02705550994700421, 0.03294757294047079, 0.03968227562111614, 0.017356935556755094, 0.023941259389245458]
TMAOtex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
TMAtex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
TMDS	[0.19320557357225046, 0.34229975224300524, 0.22760170408613142, 0.2982258252809436, 0.12907514492065322, 0.3562912645158765]
TMK	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
TMPK	[0.02597280368121131, 0.030959292540060915, 0.033180573115412434, 0.03968227562111614, 0.017356935556755094, 0.038193810546498536]
TMPPP	[0.2544467128345359, 0.4411117290475869, 0.327893872511949, 0.482069524810748, 0.15460608559674718, 0.3562912645158765]
TPI	[0.026936990054702244, 0.03238027520534475, 0.03499543018311304, 0.03968227562111614, 0.02388185518924537, 0.024812525004796665]
TRDR1	[0.016055458125304532, 0.02705550994700421, 0.02132919105586416, 0.03968227562111614, 0.01219371188575561, 0.023941259389245458]
TRDR2	[0.016055458125304532, 0.02705550994700421, 0.02132919105586416, 0.03968227562111614, 0.01219371188575561, 0.023941259389245458]
TREtex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
TRPabcpp	[0.006681423938587094, 0.02705550994700421, 0.01777255841312203, 0.03968227562111614, 0.005071383157294035, 0.023941259389245458]
TRPS1	[0.022176286590291545, 0.02705550994700421, 0.03294757294047079, 0.03968227562111614, 0.017356935556755094, 0.023941259389245458]
TRPS2	[0.022176286590291545, 0.02705550994700421, 0.03294757294047079, 0.03968227562111614, 0.017356935556755094, 0.023941259389245458]
TRPS3	[0.026179415046959368, 0.02705550994700421, 0.034824906700241846, 0.03968227562111614, 0.017356935556755094, 0.038570952469625094]
TRPt1rpp	[0.012719067182113674, 0.02705550994700421, 0.00989193745471737, 0.03968227562111614, 0.004336064705135938, 0.023941259389245458]
TRPtex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
TSULabcpp	[0.7039794787926714, 0.8797217117318639, 1.0, 0.6501130514608615, 1.0, 0.8982006916729932]
TSULST	[0.0021665829833517544, 0.00529318786577868, 0.0054583269000662155, 0.004871976124637508, 0.0026003711494604286, 0.023941259389245458]
TSULtex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
TTDCAtexi	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
TTDCEAtexi	[0.04482800387392296, 0.06346506044324268, 0.06693204247513318, 0.06512276324386782, 0.0331075366994615, 0.05263399456467111]
TUNGStex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
TYMtex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
TYRabcpp	[0.006681423938587094, 0.02705550994700421, 0.01777255841312203, 0.03968227562111614, 0.005071383157294035, 0.023941259389245458]
TYRPtex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
TYRt1rpp	[0.11185426137715404, 0.34229975224300524, 0.18271748734467674, 0.2982258252809436, 0.12907514492065322, 0.3562912645158765]
TYRTA	[0.022176286590291545, 0.02705550994700421, 0.03294757294047079, 0.03968227562111614, 0.017356935556755094, 0.023941259389245458]
TYRtex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
U23GAAT	[0.03659415833522258, 0.05071410932676241, 0.06491012117823182, 0.050817747388597845, 0.032628724684102745, 0.0416533624182556]
UAAGDS	[0.022176286590291545, 0.04058408179291676, 0.03294757294047079, 0.03968227562111614, 0.019512695549096674, 0.026444389095248114]
UACGAMtex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
UAGAAT	[0.003077203447204306, 0.0034111752690916468, 0.002133118984077851, 0.005356891916341575, 0.002985130804659433, 0.0023870860373483276]
UAGCVT	[0.022176286590291545, 0.02705550994700421, 0.03294757294047079, 0.03968227562111614, 0.017356935556755094, 0.023941259389245458]
UAGDP	[0.031007999187219536, 0.34229975224300524, 0.1488685759947439, 0.28450674934064935, 0.024608623426843487, 0.048137302404316025]
UAGPT3	[0.026508462777595165, 0.036611645808634394, 0.03726095645554468, 0.03968227562111614, 0.020555821725413974, 0.0357641462340486]
UAMAGS	[0.02422043320875556, 0.031022447325184645, 0.03441077824184037, 0.03968227562111614, 0.017356935556755094, 0.024333844871597572]
UAMAS	[0.022176286590291545, 0.02705550994700421, 0.03294757294047079, 0.03968227562111614, 0.017356935556755094, 0.023941259389245458]
UAPGR	[0.0344362174040762, 0.06321875678126015, 0.04727312094983931, 0.05136327765426492, 0.029533547013390747, 0.0450693979142673]
UCYR	[0.01444082856334749, 0.02705550994700421, 0.019806659958799894, 0.03968227562111614, 0.008517119624965121, 0.023941259389245458]
UDCPDP	[0.11153286591932372, 0.052362449218491654, 0.1488685759947439, 0.28450674934064935, 0.08009096570653995, 0.0450693979142673]
UDCPDPpp	[0.11153286591932372, 0.052362449218491654, 0.1488685759947439, 0.28450674934064935, 0.08009096570653995, 0.0450693979142673]
UDCPDPS	[0.022176286590291545, 0.02705550994700421, 0.03294757294047079, 0.03968227562111614, 0.017356935556755094, 0.023941259389245458]
UDPACGALtex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
UDPG4E	[0.11153286591932372, 0.052362449218491654, 0.06509282490987953, 0.2982258252809436, 0.08020211849581967, 0.04925422271511389]
UDPGALtex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
UDPGLCURtex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
UDPGtex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
UGMDDS	[0.025215228673468433, 0.030694042442541272, 0.03369214356402603, 0.03968227562111614, 0.020136861211975058, 0.025073623259268898]
UHGADA	[0.14835560265931091, 0.34229975224300524, 0.17134113498741252, 0.2982258252809436, 0.12907514492065322, 0.3562912645158765]
UM3PL	[0.022176286590291545, 0.02705550994700421, 0.03294757294047079, 0.03968227562111614, 0.017356935556755094, 0.023941259389245458]
UM4PCP	[0.18362492801978494, 0.34229975224300524, 0.22755298309102534, 0.2982258252809436, 0.08457127813596836, 0.3562912645158765]
UM4PL	[0.022176286590291545, 0.02705550994700421, 0.03294757294047079, 0.03968227562111614, 0.017356935556755094, 0.023941259389245458]
UMPK	[0.15427846181075525, 0.34229975224300524, 0.20417908568889467, 0.2982258252809436, 0.139985218699185, 0.3562912645158765]
UMPtex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
UPP3MT	[0.022176286590291545, 0.02705550994700421, 0.03294757294047079, 0.03968227562111614, 0.017356935556755094, 0.023941259389245458]
UPP3S	[0.19320557357225046, 0.34229975224300524, 0.22760170408613142, 0.2982258252809436, 0.139985218699185, 0.3562912645158765]
UPPDC1	[0.022176286590291545, 0.06321875678126015, 0.03674938600693108, 0.06473887157543542, 0.017356935556755094, 0.0450693979142673]
UPPRT	[0.11592527050967133, 0.06321875678126015, 0.18258350460813508, 0.0585157855818999, 0.08009096570653995, 0.0432126992157981]
URAt1pp	[0.022176286590291545, 0.02705550994700421, 0.03294757294047079, 0.03968227562111614, 0.017356935556755094, 0.023941259389245458]
URAtex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
UREAtex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
URIDK2r	[0.19320557357225046, 0.34229975224300524, 0.2364445646978807, 0.2982258252809436, 0.139985218699185, 0.3562912645158765]
USHD	[0.20107211001628758, 0.34229975224300524, 0.24897804068891374, 0.303357850743145, 0.16575556538295833, 0.3562912645158765]
VALabcpp	[0.006681423938587094, 0.02705550994700421, 0.01777255841312203, 0.03968227562111614, 0.005071383157294035, 0.023941259389245458]
VALt1pp	[0.012719067182113674, 0.02705550994700421, 0.00989193745471737, 0.03968227562111614, 0.004336064705135938, 0.023941259389245458]
VALt3pp	[0.022176286590291545, 0.02705550994700421, 0.03294757294047079, 0.03968227562111614, 0.013091484414553288, 0.023941259389245458]
VALTA	[0.022176286590291545, 0.02705550994700421, 0.03294757294047079, 0.03968227562111614, 0.017356935556755094, 0.023941259389245458]
VALtex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
VPAMT	[0.4205392940775579, 0.34229975224300524, 0.327893872511949, 0.38561169191094735, 0.2739157795666785, 0.3562912645158765]
XANt2pp	[0.022176286590291545, 0.02705550994700421, 0.03294757294047079, 0.03968227562111614, 0.017356935556755094, 0.023941259389245458]
XANtex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
XMPtex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
XPPT	[0.12314901603804786, 0.04806792383007828, 0.1488685759947439, 0.2982258252809436, 0.08457127813596836, 0.048137302404316025]
XPRT	[0.12314901603804786, 0.04806792383007828, 0.1488685759947439, 0.2982258252809436, 0.08457127813596836, 0.048137302404316025]
XTSNtex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
XYLtex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
XYLUtex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
ZN2abcpp	[0.04248640839544497, 0.03997148037721662, 0.046347422042824236, 0.04774661404113876, 0.08020211849581967, 0.03448041314956014]
Zn2tex	[0.017983830872286406, 0.00529318786577868, 0.026079488078704683, 0.011337520014025066, 0.015058033763348199, 0.004490377531707971]
ALATA_L	[0.022176286590291545, 0.02705550994700421, 0.03294757294047079, 0.03968227562111614, 0.017356935556755094, 0.023941259389245458]
AP4AH	[0.18362492801978494, 0.34229975224300524, 0.22760170408613142, 0.2982258252809436, 0.139985218699185, 0.3562912645158765]
BTDD_RR	[0.0022048443473791724, 0.0008912993426549798, 0.004155040280979201, 0.0018614572511414255, 0.0018223016245024414, 0.0006681891954061358]
CYTOM	[0.03403829921819105, 0.04734795927966781, 0.036798107002037145, 0.2982258252809436, 0.02943949465323099, 0.03353030561245284]
FADRx	[0.1939325394887714, 0.34229975224300524, 0.2364445646978807, 0.2982258252809436, 0.139985218699185, 0.3562912645158765]
HPA3MO	[0.18362492801978494, 0.49160397975400577, 0.218637040986617, 0.303357850743145, 0.13394876721984061, 0.3562912645158765]
ACPPAT161	[0.17871982115146995, 0.34229975224300524, 0.21663948018726867, 0.2982258252809436, 0.139985218699185, 0.3562912645158765]
ACPPAT181	[0.17871982115146995, 0.34229975224300524, 0.21663948018726867, 0.2982258252809436, 0.139985218699185, 0.3562912645158765]
ACPPAT120	[0.17871982115146995, 0.34229975224300524, 0.21663948018726867, 0.2982258252809436, 0.139985218699185, 0.3562912645158765]
ACPPAT141	[0.17871982115146995, 0.34229975224300524, 0.21663948018726867, 0.2982258252809436, 0.139985218699185, 0.3562912645158765]
ACPPAT160	[0.17871982115146995, 0.34229975224300524, 0.21663948018726867, 0.2982258252809436, 0.139985218699185, 0.3562912645158765]
G3PAT161	[0.17871982115146995, 0.34229975224300524, 0.21663948018726867, 0.2982258252809436, 0.139985218699185, 0.3562912645158765]
ACPPAT140	[0.17871982115146995, 0.34229975224300524, 0.21663948018726867, 0.2982258252809436, 0.139985218699185, 0.3562912645158765]
ACPPAT180	[0.17871982115146995, 0.34229975224300524, 0.21663948018726867, 0.2982258252809436, 0.139985218699185, 0.3562912645158765]
APG3PAT181	[0.18362492801978494, 0.34229975224300524, 0.21415470943685977, 0.2982258252809436, 0.139985218699185, 0.3562912645158765]
APG3PAT160	[0.18362492801978494, 0.34229975224300524, 0.21415470943685977, 0.2982258252809436, 0.139985218699185, 0.3562912645158765]
APG3PAT180	[0.18362492801978494, 0.34229975224300524, 0.21415470943685977, 0.2982258252809436, 0.139985218699185, 0.3562912645158765]
APG3PAT120	[0.18362492801978494, 0.34229975224300524, 0.21415470943685977, 0.2982258252809436, 0.139985218699185, 0.3562912645158765]
APG3PAT141	[0.18362492801978494, 0.34229975224300524, 0.21415470943685977, 0.2982258252809436, 0.139985218699185, 0.3562912645158765]
APG3PAT161	[0.18362492801978494, 0.34229975224300524, 0.21415470943685977, 0.2982258252809436, 0.139985218699185, 0.3562912645158765]
APG3PAT140	[0.18362492801978494, 0.34229975224300524, 0.21415470943685977, 0.2982258252809436, 0.139985218699185, 0.3562912645158765]
AMPTASEPG	[0.01111208989296211, 0.02705550994700421, 0.019855380953905946, 0.03968227562111614, 0.005926404613291824, 0.023941259389245458]
CLPNS181pp	[0.1939325394887714, 0.34229975224300524, 0.2364445646978807, 0.303357850743145, 0.1588469920184962, 0.3562912645158765]
CLPNS141pp	[0.1939325394887714, 0.34229975224300524, 0.2364445646978807, 0.303357850743145, 0.1588469920184962, 0.3562912645158765]
CLPNS140pp	[0.1939325394887714, 0.34229975224300524, 0.2364445646978807, 0.303357850743145, 0.1588469920184962, 0.3562912645158765]
CLPNS160pp	[0.1939325394887714, 0.34229975224300524, 0.2364445646978807, 0.303357850743145, 0.1588469920184962, 0.3562912645158765]
CLPNS120pp	[0.1939325394887714, 0.34229975224300524, 0.2364445646978807, 0.303357850743145, 0.1588469920184962, 0.3562912645158765]
